590|-660|34|14|0
520.25|-660|33.5|14|0
460.5|-660|44|14|0
367.75|-660|59.5|14|0
317.5|-660|39|14|0
280|-660|34|14|0
235|-660|54|14|0
130|-660|34|14|0
95|-660|34|14|0
-1835|-655|54|14|0
-1882.5|-655|39|14|0
-1922.5|-655|39|14|0
-1962.5|-655|39|14|0
-2002.5|-655|39|14|0
-2042.5|-655|39|14|0
-2097.5|-655|39|14|0
-2137.5|-655|39|14|0
-2177.5|-655|39|14|0
-2217.5|-655|39|14|0
-2257.5|-655|39|14|0
-2305|-655|54|14|0
-2845|-655|54|14|0
-2892.5|-655|39|14|0
-2932.5|-655|39|14|0
-2972.5|-655|39|14|0
-3012.5|-655|39|14|0
-3052.5|-655|39|14|0
-3107.5|-655|39|14|0
-3147.5|-655|39|14|0
-3187.5|-655|39|14|0
-3227.5|-655|39|14|0
-3267.5|-655|39|14|0
-3315|-655|54|14|0
-3855|-655|54|14|0
-3902.5|-655|39|14|0
-3942.5|-655|39|14|0
-3982.5|-655|39|14|0
-4022.5|-655|39|14|0
-4062.5|-655|39|14|0
-4117.5|-655|39|14|0
-4157.5|-655|39|14|0
-4197.5|-655|39|14|0
-4237.5|-655|39|14|0
-4277.5|-655|39|14|0
-4325|-655|54|14|0
-4622.5|-655|39|14|0
-4662.5|-655|39|14|0
-4702.5|-655|39|14|0
-4742.5|-655|39|14|0
-4782.5|-655|39|14|0
-4830|-655|54|14|0
615|-650|34|14|1.5707963267949
-1565|-645|34|14|1.5707963267949
-2575|-645|34|14|1.5707963267949
-3585|-645|34|14|1.5707963267949
-4595|-645|34|14|1.5707963267949
-5100|-645|34|14|1.5707963267949
-2070|-642.5|39|14|1.5707963267949
-3080|-642.5|39|14|1.5707963267949
-4090|-642.5|39|14|1.5707963267949
85|-637.5|29|14|1.5707963267949
615|-615|34|14|1.5707963267949
75|-615|34|14|0
40|-615|34|14|0
2.5|-615|39|14|0
-37.5|-615|39|14|0
-85|-615|54|14|0
-130|-615|34|14|0
-167.5|-615|39|14|0
-337.5|-615|19|14|0
-550|-615|54|14|0
-597.5|-615|39|14|0
-637.5|-615|39|14|0
-677.5|-615|39|14|0
-717.5|-615|39|14|0
-757.5|-615|39|14|0
-797.5|-615|39|14|0
-852.5|-615|39|14|0
-892.5|-615|39|14|0
-932.5|-615|39|14|0
-972.5|-615|39|14|0
-1012.5|-615|39|14|0
-1052.5|-615|39|14|0
-1100|-615|54|14|0
-1312.5|-615|19|14|0
-1482.5|-615|39|14|0
-1530|-615|54|14|0
-1565|-610|34|14|1.5707963267949
-2575|-610|34|14|1.5707963267949
-3585|-610|34|14|1.5707963267949
-4595|-610|34|14|1.5707963267949
-5100|-610|34|14|1.5707963267949
-355|-602.5|39|14|1.5707963267949
-825|-602.5|39|14|1.5707963267949
-1295|-602.5|39|14|1.5707963267949
-2070|-602.5|39|14|1.5707963267949
-3080|-602.5|39|14|1.5707963267949
-4090|-602.5|39|14|1.5707963267949
-85|-590|34|14|1.5707963267949
615|-577.5|39|14|1.5707963267949
-1565|-565|54|14|1.5707963267949
-1592.5|-565|39|14|0
-1632.5|-565|39|14|0
-1802.5|-565|19|14|0
-2337.5|-565|19|14|0
-2507.5|-565|39|14|0
-2547.5|-565|39|14|0
-2575|-565|54|14|1.5707963267949
-2602.5|-565|39|14|0
-2642.5|-565|39|14|0
-2812.5|-565|19|14|0
-3347.5|-565|19|14|0
-3517.5|-565|39|14|0
-3557.5|-565|39|14|0
-3585|-565|54|14|1.5707963267949
-3612.5|-565|39|14|0
-3652.5|-565|39|14|0
-3822.5|-565|19|14|0
-4357.5|-565|19|14|0
-4527.5|-565|39|14|0
-4567.5|-565|39|14|0
-4595|-565|54|14|1.5707963267949
-4862.5|-565|19|14|0
-5032.5|-565|39|14|0
-5072.5|-565|39|14|0
-5100|-565|54|14|1.5707963267949
-355|-562.5|39|14|1.5707963267949
-825|-562.5|39|14|1.5707963267949
-1295|-562.5|39|14|1.5707963267949
-2070|-562.5|39|14|1.5707963267949
-3080|-562.5|39|14|1.5707963267949
-4090|-562.5|39|14|1.5707963267949
-85|-555|34|14|1.5707963267949
-1822.5|-552.5|39|19|1.5707963267949
-2317.5|-552.5|39|19|1.5707963267949
-2832.5|-552.5|39|19|1.5707963267949
-3327.5|-552.5|39|19|1.5707963267949
-3842.5|-552.5|39|19|1.5707963267949
-4337.5|-552.5|39|19|1.5707963267949
-4842.5|-552.5|39|19|1.5707963267949
85|-550|114|14|1.5707963267949
-825|-522.5|39|14|1.5707963267949
-2070|-522.5|39|14|1.5707963267949
-3080|-522.5|39|14|1.5707963267949
-4090|-522.5|39|14|1.5707963267949
-85|-517.5|39|14|1.5707963267949
-1565|-517.5|39|14|1.5707963267949
-2575|-517.5|39|14|1.5707963267949
-3585|-517.5|39|14|1.5707963267949
-4595|-517.5|39|14|1.5707963267949
-5100|-517.5|39|14|1.5707963267949
-355|-515|54|14|1.5707963267949
-382.5|-515|39|14|0
-552.5|-515|59|14|0
-1097.5|-515|59|14|0
-1267.5|-515|39|14|0
-1295|-515|54|14|1.5707963267949
-1822.5|-510|44|19|1.5707963267949
-2317.5|-510|44|19|1.5707963267949
-2832.5|-510|44|19|1.5707963267949
-3327.5|-510|44|19|1.5707963267949
-3842.5|-510|44|19|1.5707963267949
-4337.5|-510|44|19|1.5707963267949
-4842.5|-510|44|19|1.5707963267949
-1852.5|-495|39|14|0
-2057.5|-495|14|9|1.5707963267949
-2082.5|-495|14|9|1.5707963267949
-2287.5|-495|39|14|0
-2862.5|-495|39|14|0
-3067.5|-495|14|9|1.5707963267949
-3092.5|-495|14|9|1.5707963267949
-3297.5|-495|39|14|0
-3872.5|-495|39|14|0
-4077.5|-495|14|9|1.5707963267949
-4102.5|-495|14|9|1.5707963267949
-4307.5|-495|39|14|0
-4607.5|-495|14|9|1.5707963267949
-4812.5|-495|39|14|0
-825|-482.5|39|14|1.5707963267949
-2070|-482.5|39|14|1.5707963267949
-3080|-482.5|39|14|1.5707963267949
-4090|-482.5|39|14|1.5707963267949
-85|-477.5|39|14|1.5707963267949
-572.5|-477.5|59|19|1.5707963267949
-1077.5|-477.5|59|19|1.5707963267949
-1565|-477.5|39|14|1.5707963267949
-2575|-477.5|39|14|1.5707963267949
-3585|-477.5|39|14|1.5707963267949
-4595|-477.5|39|14|1.5707963267949
-5100|-477.5|39|14|1.5707963267949
-355|-467.5|39|14|1.5707963267949
-1295|-467.5|39|14|1.5707963267949
85|-452.5|79|14|1.5707963267949
-825|-442.5|39|14|1.5707963267949
-2070|-442.5|39|14|1.5707963267949
-3080|-442.5|39|14|1.5707963267949
-4090|-442.5|39|14|1.5707963267949
-595|-440|64|14|0
-812.5|-440|14|9|1.5707963267949
-837.5|-440|14|9|1.5707963267949
-1055|-440|64|14|0
-85|-437.5|39|14|1.5707963267949
-1565|-437.5|39|14|1.5707963267949
-2575|-437.5|39|14|1.5707963267949
-3585|-437.5|39|14|1.5707963267949
-4595|-437.5|39|14|1.5707963267949
-5100|-437.5|39|14|1.5707963267949
-355|-427.5|39|14|1.5707963267949
-1295|-427.5|39|14|1.5707963267949
615|-407.5|19|14|1.5707963267949
-825|-402.5|39|14|1.5707963267949
-2070|-402.5|39|14|1.5707963267949
-3080|-402.5|39|14|1.5707963267949
-4090|-402.5|39|14|1.5707963267949
-85|-397.5|39|14|1.5707963267949
-1565|-397.5|39|14|1.5707963267949
-2575|-397.5|39|14|1.5707963267949
-3585|-397.5|39|14|1.5707963267949
-4595|-397.5|39|14|1.5707963267949
-5100|-397.5|39|14|1.5707963267949
602.5|-390|39|14|0
562.5|-390|39|14|0
515|-390|54|14|0
467.5|-390|39|14|0
427.5|-390|39|14|0
387.5|-390|39|14|0
350|-390|34|14|0
315|-390|34|14|0
270|-390|54|14|0
-355|-387.5|39|14|1.5707963267949
-1295|-387.5|39|14|1.5707963267949
85|-372.5|79|14|1.5707963267949
515|-362.5|39|14|1.5707963267949
-825|-362.5|39|14|1.5707963267949
-2070|-362.5|39|14|1.5707963267949
-3080|-362.5|39|14|1.5707963267949
-4090|-362.5|39|14|1.5707963267949
-85|-357.5|39|14|1.5707963267949
-1565|-357.5|39|14|1.5707963267949
-2575|-357.5|39|14|1.5707963267949
-3585|-357.5|39|14|1.5707963267949
-4595|-357.5|39|14|1.5707963267949
-5100|-357.5|39|14|1.5707963267949
-355|-350|34|14|1.5707963267949
-1295|-350|34|14|1.5707963267949
-825|-322.5|39|14|1.5707963267949
-2070|-322.5|39|14|1.5707963267949
-3080|-322.5|39|14|1.5707963267949
-4090|-322.5|39|14|1.5707963267949
-5100|-320|34|14|1.5707963267949
-85|-317.5|39|14|1.5707963267949
-1565|-317.5|39|14|1.5707963267949
-2575|-317.5|39|14|1.5707963267949
-3585|-317.5|39|14|1.5707963267949
-4595|-317.5|39|14|1.5707963267949
-355|-315|34|14|1.5707963267949
-1295|-315|34|14|1.5707963267949
85|-292.5|79|14|1.5707963267949
-5100|-285|34|14|1.5707963267949
-825|-282.5|39|14|1.5707963267949
-2070|-282.5|39|14|1.5707963267949
-3080|-282.5|39|14|1.5707963267949
-4090|-282.5|39|14|1.5707963267949
-85|-277.5|39|14|1.5707963267949
-1565|-277.5|39|14|1.5707963267949
